lakeid,metric,sampledate,year,daynum,dayWeibull,weibull.r2
BM,ph_surfMax,2008-07-01,2008,183,199,0.9283411429988435
BM,totnf_surfMax,2008-05-09,2008,130,130,0.3017640439507989
BM,totnuf_surfMax,2008-05-09,2008,130,130,0.2645195245783749
BM,totpuf_surfMax,2008-10-21,2008,295,307,0.6084613412042987
BM,doc_surfMax,2009-06-23,2009,174,174,0.8118335683923925
BM,drsif_surfMax,2009-10-12,2009,285,280,0.6089008957119071
BM,no3no2_surfMax,2009-04-29,2009,119,119,0.9335138388866879
BM,ph_surfMax,2009-05-26,2009,146,152,0.6278909813387519
BM,totnf_surfMax,2009-06-23,2009,174,174,0.9638695103564202
BM,totnuf_surfMax,2009-08-17,2009,229,223,0.29978462931289607
BM,totpuf_surfMax,2009-10-12,2009,285,283,0.625406892526676
BM,doc_surfMax,2010-04-13,2010,103,NA,NA
BM,drsif_surfMax,2010-04-13,2010,103,103,0.29707364543335224
BM,no3no2_surfMax,2010-11-11,2010,315,-999,-999
BM,ph_surfMax,2010-07-09,2010,190,184,0.744649708624411
BM,totnf_surfMax,2010-05-10,2010,130,-999,-999
BM,totnuf_surfMax,2010-05-10,2010,130,NA,NA
BM,totpuf_surfMax,2010-06-07,2010,158,157,0.7289478830115571
BM,drsif_surfMax,2011-07-27,2011,208,NA,NA
BM,no3no2_surfMax,2011-05-05,2011,125,125,0.6060461708697666
BM,ph_surfMax,2011-08-23,2011,235,209,0.8202800019129138
BM,totnf_surfMax,2011-08-23,2011,235,230,0.8883861696284993
BM,totnuf_surfMax,2011-08-23,2011,235,221,0.8114834475674628
BM,totpuf_surfMax,2011-07-01,2011,182,181,0.7708262152839978
BM,doc_surfMax,2012-10-17,2012,291,308,0.2581868913774389
BM,drsif_surfMax,2012-06-25,2012,177,177,0.8809908675459885
BM,no3no2_surfMax,2012-04-03,2012,94,94,0.7861139862072438
BM,ph_surfMax,2012-07-23,2012,205,201,0.8217944483817732
BM,totnf_surfMax,2012-04-30,2012,121,121,0.665185988995938
BM,totnuf_surfMax,2012-04-30,2012,121,-999,-999
BM,totpuf_surfMax,2012-10-17,2012,291,293,0.995063940976465
BM,doc_surfMax,2013-06-10,2013,161,-999,-999
BM,drsif_surfMax,2013-09-30,2013,273,274,0.8587017503749784
BM,no3no2_surfMax,2013-05-15,2013,135,135,0.6926916362684769
BM,ph_surfMax,2013-06-10,2013,161,171,0.9159569842078485
BM,totnf_surfMax,2013-09-30,2013,273,-999,-999
BM,totnuf_surfMax,2013-09-30,2013,273,234,0.5866860456064076
BM,totpuf_surfMax,2013-05-15,2013,135,135,0.2525761660456669
BM,doc_surfMax,2014-07-15,2014,196,NA,NA
BM,drsif_surfMax,2014-08-11,2014,223,NA,NA
BM,no3no2_surfMax,2014-05-20,2014,140,NA,NA
BM,ph_surfMax,2014-08-11,2014,223,NA,NA
BM,totnf_surfMax,2014-09-09,2014,252,NA,NA
BM,totnuf_surfMax,2014-09-09,2014,252,NA,NA
BM,totpuf_surfMax,2014-05-20,2014,140,NA,NA
BM,doc_surfMax,2015-09-09,2015,252,253,0.7876214935639982
BM,drsif_surfMax,2015-08-12,2015,224,NA,NA
BM,no3no2_surfMax,2015-04-23,2015,113,NA,NA
BM,ph_surfMax,2015-06-15,2015,166,193,0.9260585473506924
BM,totnf_surfMax,2015-04-23,2015,113,113,0.25185257392160976
BM,totnuf_surfMax,2015-10-05,2015,278,279,0.8079716452985991
BM,totpuf_surfMax,2015-04-23,2015,113,113,0.5501162722665671
BM,doc_surfMax,2016-06-21,2016,173,NA,NA
BM,drsif_surfMax,2016-08-16,2016,229,229,0.9869677317606926
BM,no3no2_surfMax,2016-04-27,2016,118,118,0.9692911807145909
BM,ph_surfMax,2016-06-21,2016,173,192,0.96572719530792694
BM,totnf_surfMax,2016-04-27,2016,118,316,-0.02675095555993634
BM,totnuf_surfMax,2016-04-27,2016,118,NA,NA
BM,totpuf_surfMax,2016-05-23,2016,144,145,0.9354344481319187
BM,doc_surfMax,2017-07-11,2017,192,196,0.9757204508944244
BM,drsif_surfMax,2017-08-07,2017,219,-999,-999
BM,no3no2_surfMax,2017-04-19,2017,109,109,0.9280163872429752
BM,ph_surfMax,2017-07-11,2017,192,197,0.9264067402872201
BM,totnf_surfMax,2017-11-08,2017,312,292,0.526552011636543
BM,totnuf_surfMax,2017-10-03,2017,276,291,0.6568251317812392
BM,totpuf_surfMax,2017-11-08,2017,312,312,0.8473523613828104
BM,doc_surfMax,2018-09-04,2018,247,NA,NA
BM,drsif_surfMax,2018-09-04,2018,247,NA,NA
BM,no3no2_surfMax,2018-05-16,2018,136,NA,NA
BM,ph_surfMax,2018-07-09,2018,190,NA,NA
BM,totnf_surfMax,2018-07-09,2018,190,NA,NA
BM,totnuf_surfMax,2018-07-09,2018,190,NA,NA
BM,totpuf_surfMax,2018-05-16,2018,136,NA,NA
CB,drsif_surfMax,1982-05-24,1982,144,144,0.836023761691894
CB,no3no2_surfMax,1982-05-13,1982,133,-999,-999
CB,ph_surfMax,1982-06-10,1982,161,-999,-999
CB,drsif_surfMax,1983-10-18,1983,291,-999,-999
CB,no3no2_surfMax,1983-05-26,1983,146,141,0.9707996023623124
CB,ph_surfMax,1983-05-26,1983,146,143,0.34321716862110996
CB,drsif_surfMax,1984-05-10,1984,131,131,0.6613779981895538
CB,no3no2_surfMax,1984-11-05,1984,310,-999,-999
CB,ph_surfMax,1984-07-04,1984,186,195,0.9625134480555937
CB,drsif_surfMax,1985-11-12,1985,316,316,0.6325651383421853
CB,no3no2_surfMax,1985-05-02,1985,122,122,0.6656692434001333
CB,ph_surfMax,1985-08-20,1985,232,122,0.5156346496375102
CB,doc_surfMax,1986-04-23,1986,113,113,0.5879912814600916
CB,drsif_surfMax,1986-11-05,1986,309,-999,-999
CB,no3no2_surfMax,1986-04-23,1986,113,113,0.5509389671007945
CB,ph_surfMax,1986-04-23,1986,113,113,0.9581947009955649
CB,totnf_surfMax,1986-11-05,1986,309,309,0.6970629436640661
CB,totnuf_surfMax,1986-11-05,1986,309,-999,-999
CB,totpuf_surfMax,1986-04-23,1986,113,113,0.50092860251906
CB,doc_surfMax,1987-06-23,1987,174,152,0.3819166635593667
CB,drsif_surfMax,1987-10-29,1987,302,302,0.4100857786085441
CB,no3no2_surfMax,1987-06-23,1987,174,-999,-999
CB,ph_surfMax,1987-04-13,1987,103,103,0.6919775913652987
CB,totnf_surfMax,1987-04-13,1987,103,103,0.8584816136676326
CB,totnuf_surfMax,1987-04-13,1987,103,103,0.5111067495415058
CB,totpuf_surfMax,1987-08-13,1987,225,NA,NA
CB,doc_surfMax,1988-09-14,1988,258,273,0.7703040881835115
CB,drsif_surfMax,1988-04-21,1988,112,112,0.7384574363399867
CB,no3no2_surfMax,1988-05-23,1988,144,146,0.439514355371988
CB,ph_surfMax,1988-07-18,1988,200,189,0.8988111266428863
CB,totnf_surfMax,1988-06-22,1988,174,173,0.873445758849876
CB,totnuf_surfMax,1988-06-22,1988,174,172,0.859615119741826
CB,totpuf_surfMax,1988-04-21,1988,112,112,0.1662401607056877
CB,doc_surfMax,1989-06-26,1989,177,182,0.7874383976023255
CB,drsif_surfMax,1989-11-07,1989,311,311,0.7733911890158959
CB,no3no2_surfMax,1989-05-04,1989,124,124,0.4496760329117515
CB,ph_surfMax,1989-09-19,1989,262,239,0.7936659795360876
CB,totnf_surfMax,1989-05-04,1989,124,124,0.7435356539865726
CB,totnuf_surfMax,1989-05-04,1989,124,124,0.35758058811655613
CB,totpuf_surfMax,1989-06-26,1989,177,172,0.48110513266514354
CB,doc_surfMax,1990-11-08,1990,312,122,0.7093529836451324
CB,drsif_surfMax,1990-09-17,1990,260,253,0.9756579954966191
CB,no3no2_surfMax,1990-05-02,1990,122,122,0.6321402954221129
CB,ph_surfMax,1990-07-25,1990,206,206,0.8363774333461129
CB,totnf_surfMax,1990-05-02,1990,122,122,0.1510949815791468
CB,totnuf_surfMax,1990-08-20,1990,232,-999,-999
CB,totpuf_surfMax,1990-08-20,1990,232,233,0.9463253373432668
CB,doc_surfMax,1991-07-31,1991,212,NA,NA
CB,drsif_surfMax,1991-05-09,1991,129,NA,NA
CB,no3no2_surfMax,1991-05-09,1991,129,NA,NA
CB,ph_surfMax,1991-08-26,1991,238,NA,NA
CB,totnf_surfMax,1991-05-09,1991,129,NA,NA
CB,totnuf_surfMax,1991-05-09,1991,129,NA,NA
CB,totpuf_surfMax,1991-05-09,1991,129,NA,NA
CB,doc_surfMax,1992-07-08,1992,190,185,0.6081815792728121
CB,drsif_surfMax,1992-10-22,1992,296,-999,-999
CB,no3no2_surfMax,1992-05-04,1992,125,125,0.5026040257956452
CB,ph_surfMax,1992-09-23,1992,267,125,0.177764314489543
CB,totnf_surfMax,1992-10-22,1992,296,272,0.5789589072371868
CB,totnuf_surfMax,1992-07-08,1992,190,176,0.1987894834890661
CB,totpuf_surfMax,1992-07-08,1992,190,190,0.7070273567617518
CB,doc_surfMax,1993-07-01,1993,182,157,0.3939627476987654
CB,drsif_surfMax,1993-05-04,1993,124,124,0.6148377475473245
CB,no3no2_surfMax,1993-05-04,1993,124,124,0.9676378587633413
CB,ph_surfMax,1993-07-01,1993,182,124,0.816599384950061
CB,totnf_surfMax,1993-05-04,1993,124,124,0.7397656259334255
CB,totnuf_surfMax,1993-05-04,1993,124,124,0.510079833156477
CB,totpuf_surfMax,1993-07-29,1993,210,188,0.07901691946482126
CB,doc_surfMax,1994-06-29,1994,180,176,0.7425319853750103
CB,drsif_surfMax,1994-11-15,1994,319,319,0.9936317629300739
CB,no3no2_surfMax,1994-06-06,1994,157,154,0.8658368221814456
CB,ph_surfMax,1994-05-02,1994,122,135,0.6995619724803176
CB,totnf_surfMax,1994-06-29,1994,180,179,0.8889845932421981
CB,totnuf_surfMax,1994-07-26,1994,207,204,0.8401298239289485
CB,totpuf_surfMax,1994-05-02,1994,122,122,0.3408313473324801
CB,doc_surfMax,1995-07-24,1995,205,191,0.45800271620533806
CB,drsif_surfMax,1995-05-02,1995,122,122,0.16459652754923804
CB,no3no2_surfMax,1995-05-02,1995,122,122,0.659096751362827
CB,ph_surfMax,1995-05-02,1995,122,NA,NA
CB,totnf_surfMax,1995-06-27,1995,178,184,0.9417518383468529
CB,totnuf_surfMax,1995-06-27,1995,178,179,0.9539308514753023
CB,totpuf_surfMax,1995-06-27,1995,178,178,0.916003965404171
CB,doc_surfMax,1996-07-08,1996,190,NA,NA
CB,drsif_surfMax,1996-10-01,1996,275,NA,NA
CB,no3no2_surfMax,1996-05-08,1996,129,NA,NA
CB,ph_surfMax,1996-07-08,1996,190,NA,NA
CB,totnf_surfMax,1996-05-08,1996,129,NA,NA
CB,totnuf_surfMax,1996-05-08,1996,129,NA,NA
CB,totpuf_surfMax,1996-07-08,1996,190,NA,NA
CB,doc_surfMax,1997-09-22,1997,265,267,0.6759222408054169
CB,drsif_surfMax,1997-09-22,1997,265,260,0.9852479597743076
CB,no3no2_surfMax,1997-05-07,1997,127,127,0.9373397544928939
CB,ph_surfMax,1997-05-07,1997,127,127,0.297298308719955
CB,totnf_surfMax,1997-05-07,1997,127,127,0.3392247418546458
CB,totnuf_surfMax,1997-05-07,1997,127,127,0.20141204415506264
CB,totpuf_surfMax,1997-07-29,1997,210,212,0.6330431939075141
CB,doc_surfMax,1998-06-16,1998,167,210,0.10621259509474401
CB,drsif_surfMax,1998-11-02,1998,306,-999,-999
CB,no3no2_surfMax,1998-04-20,1998,110,110,0.637028613156416
CB,ph_surfMax,1998-06-16,1998,167,137,0.533133370503041
CB,totnf_surfMax,1998-04-20,1998,110,110,0.5379828850981545
CB,totnuf_surfMax,1998-04-20,1998,110,306,-0.005939520205576532
CB,totpuf_surfMax,1998-04-20,1998,110,110,0.096615545176851
CB,doc_surfMax,1999-06-02,1999,153,154,0.40255200926920265
CB,drsif_surfMax,1999-11-03,1999,307,307,0.9896405825942893
CB,no3no2_surfMax,1999-05-04,1999,124,124,0.5170489159206826
CB,ph_surfMax,1999-05-04,1999,124,124,0.8550771403630111
CB,totnf_surfMax,1999-11-03,1999,307,-999,-999
CB,totnuf_surfMax,1999-11-03,1999,307,-999,-999
CB,totpuf_surfMax,1999-08-25,1999,237,236,0.8484184017827632
CB,doc_surfMax,2000-07-27,2000,209,216,0.906933539980626
CB,drsif_surfMax,2000-03-29,2000,89,89,0.8678901260522809
CB,no3no2_surfMax,2000-05-01,2000,122,120,0.9528981100167258
CB,ph_surfMax,2000-05-01,2000,122,89,0.39973185997643157
CB,totnf_surfMax,2000-03-29,2000,89,89,0.7665782099674375
CB,totnuf_surfMax,2000-03-29,2000,89,89,0.6535291014841502
CB,totpuf_surfMax,2000-05-01,2000,122,-999,-999
CB,doc_surfMax,2001-09-19,2001,262,248,0.26938523901089473
CB,drsif_surfMax,2001-10-17,2001,290,298,0.9131619433708943
CB,no3no2_surfMax,2001-11-12,2001,316,-999,-999
CB,ph_surfMax,2001-05-03,2001,123,123,0.6212765726993061
CB,totnf_surfMax,2001-08-22,2001,234,232,0.8607322830730696
CB,totnuf_surfMax,2001-08-22,2001,234,237,0.9336723305194193
CB,totpuf_surfMax,2001-09-19,2001,262,260,0.6128875216781304
CB,doc_surfMax,2002-05-21,2002,141,115,0.5421912823929804
CB,drsif_surfMax,2002-04-25,2002,115,115,0.912585631065054
CB,no3no2_surfMax,2002-05-21,2002,141,139,0.9621243304228786
CB,ph_surfMax,2002-04-25,2002,115,115,0.08425908639856317
CB,totnf_surfMax,2002-04-25,2002,115,115,0.8666562739817829
CB,totnuf_surfMax,2002-04-25,2002,115,NA,NA
CB,totpuf_surfMax,2002-04-25,2002,115,115,0.8123919275063872
CB,doc_surfMax,2003-05-01,2003,121,121,0.8277642945017915
CB,drsif_surfMax,2003-09-18,2003,261,260,0.9069818157270513
CB,no3no2_surfMax,2003-05-01,2003,121,121,0.9871757520093388
CB,ph_surfMax,2003-05-01,2003,121,121,0.44375557120259157
CB,totnf_surfMax,2003-05-01,2003,121,121,0.655225618203851
CB,totnuf_surfMax,2003-05-01,2003,121,121,0.8387347492847073
CB,totpuf_surfMax,2003-07-22,2003,203,203,0.8862527005970646
CB,doc_surfMax,2004-04-28,2004,119,119,0.41008275703857844
CB,drsif_surfMax,2004-08-18,2004,231,236,0.9477898333956524
CB,no3no2_surfMax,2004-04-28,2004,119,119,0.9427941223844206
CB,ph_surfMax,2004-11-08,2004,313,313,0.2458528779507645
CB,totnf_surfMax,2004-11-08,2004,313,-999,-999
CB,totnuf_surfMax,2004-11-08,2004,313,-999,-999
CB,totpuf_surfMax,2004-05-27,2004,148,147,0.44759263334028576
CB,doc_surfMax,2005-11-08,2005,312,305,0.7616978025534522
CB,drsif_surfMax,2005-10-06,2005,279,-999,-999
CB,no3no2_surfMax,2005-05-17,2005,137,124,0.9531042736686384
CB,ph_surfMax,2005-04-18,2005,108,108,0.49084607662408275
CB,totnf_surfMax,2005-04-18,2005,108,108,0.13458190581347507
CB,totnuf_surfMax,2005-04-18,2005,108,108,0.8864362648581713
CB,totpuf_surfMax,2005-08-09,2005,221,108,0.23357330088495343
CB,doc_surfMax,2006-05-17,2006,137,NA,NA
CB,drsif_surfMax,2006-10-26,2006,299,-999,-999
CB,no3no2_surfMax,2006-05-17,2006,137,136,0.7982488357272545
CB,ph_surfMax,2006-07-12,2006,193,108,6.184033119789323e-4
CB,totnf_surfMax,2006-04-18,2006,108,108,0.458501740196821
CB,totnuf_surfMax,2006-04-18,2006,108,108,0.5739579004537732
CB,totpuf_surfMax,2006-07-12,2006,193,186,0.9638846663507855
CB,doc_surfMax,2007-11-08,2007,312,NA,NA
CB,drsif_surfMax,2007-06-18,2007,169,182,0.6941081366639612
CB,no3no2_surfMax,2007-04-23,2007,113,113,0.580366981914558
CB,ph_surfMax,2007-04-23,2007,113,113,0.19471199378910609
CB,totnf_surfMax,2007-04-23,2007,113,113,0.6819498415208021
CB,totnuf_surfMax,2007-04-23,2007,113,312,-0.012344129722242414
CB,totpuf_surfMax,2007-07-18,2007,199,180,0.7572380722950458
CB,doc_surfMax,2008-05-06,2008,127,127,0.5654909637873232
CB,drsif_surfMax,2008-07-02,2008,184,183,0.9033557972628719
CB,no3no2_surfMax,2008-05-06,2008,127,127,0.6461243117479606
CB,ph_surfMax,2008-05-06,2008,127,127,0.7934212401498245
CB,totnf_surfMax,2008-05-06,2008,127,127,0.65727199290748
CB,totnuf_surfMax,2008-05-06,2008,127,127,0.6164274233777016
CB,totpuf_surfMax,2008-07-02,2008,184,185,0.513228380992052
CB,doc_surfMax,2009-07-22,2009,203,184,0.6470071403518345
CB,drsif_surfMax,2009-11-09,2009,313,313,0.9921996837487908
CB,no3no2_surfMax,2009-04-27,2009,117,117,0.8570280371025631
CB,ph_surfMax,2009-04-27,2009,117,313,0.3143534597306148
CB,totnf_surfMax,2009-04-27,2009,117,117,0.10665605520258392
CB,totnuf_surfMax,2009-04-27,2009,117,117,0.7420627180404302
CB,totpuf_surfMax,2009-04-27,2009,117,117,0.6500370931296025
CB,doc_surfMax,2010-11-12,2010,316,316,0.9184042804517477
CB,drsif_surfMax,2010-09-27,2010,270,268,0.5003856869593346
CB,no3no2_surfMax,2010-04-14,2010,104,104,0.3416276028027142
CB,ph_surfMax,2010-04-14,2010,104,104,0.6214085720345844
CB,totnf_surfMax,2010-11-12,2010,316,-999,-999
CB,totnuf_surfMax,2010-05-11,2010,131,-999,-999
CB,totpuf_surfMax,2010-11-12,2010,316,-999,-999
CB,drsif_surfMax,2011-09-21,2011,264,NA,NA
CB,no3no2_surfMax,2011-11-08,2011,312,311,0.6734417121893286
CB,ph_surfMax,2011-11-08,2011,312,-999,-999
CB,totnf_surfMax,2011-05-02,2011,122,122,0.3338039783506458
CB,totnuf_surfMax,2011-05-02,2011,122,122,0.5623194626812518
CB,totpuf_surfMax,2011-06-29,2011,180,184,0.4632684869569017
CB,doc_surfMax,2012-11-05,2012,310,270,0.056132483191394744
CB,drsif_surfMax,2012-10-17,2012,291,290,0.6631664816522165
CB,no3no2_surfMax,2012-11-05,2012,310,NA,NA
CB,ph_surfMax,2012-10-17,2012,291,310,0.867619477573456
CB,totnf_surfMax,2012-05-01,2012,122,-999,-999
CB,totnuf_surfMax,2012-05-01,2012,122,-999,-999
CB,totpuf_surfMax,2012-10-17,2012,291,271,0.7741218555091183
CB,doc_surfMax,2013-11-07,2013,311,-999,-999
CB,drsif_surfMax,2013-05-13,2013,133,133,0.8542381025138706
CB,no3no2_surfMax,2013-06-11,2013,162,163,0.8352253915552976
CB,ph_surfMax,2013-05-13,2013,133,144,0.6981306196168174
CB,totnf_surfMax,2013-05-13,2013,133,133,0.6769364329556683
CB,totnuf_surfMax,2013-05-13,2013,133,133,0.4364330098649606
CB,totpuf_surfMax,2013-07-09,2013,190,187,0.8185367156129736
CB,doc_surfMax,2014-10-08,2014,281,NA,NA
CB,drsif_surfMax,2014-09-10,2014,253,NA,NA
CB,no3no2_surfMax,2014-05-21,2014,141,NA,NA
CB,ph_surfMax,2014-11-04,2014,308,NA,NA
CB,totnf_surfMax,2014-11-04,2014,308,NA,NA
CB,totnuf_surfMax,2014-10-08,2014,281,NA,NA
CB,totpuf_surfMax,2014-09-10,2014,253,NA,NA
CB,doc_surfMax,2015-05-20,2015,140,313,0.32084929287055786
CB,drsif_surfMax,2015-04-20,2015,110,110,0.518160582450869
CB,no3no2_surfMax,2015-11-09,2015,313,NA,NA
CB,ph_surfMax,2015-11-09,2015,313,301,0.7805786686782439
CB,totnf_surfMax,2015-11-09,2015,313,312,0.8409774868289197
CB,totnuf_surfMax,2015-11-09,2015,313,255,0.45623004947187595
CB,totpuf_surfMax,2015-07-14,2015,195,-999,-999
CB,doc_surfMax,2016-07-21,2016,203,NA,NA
CB,drsif_surfMax,2016-11-10,2016,315,299,0.9963353167607403
CB,no3no2_surfMax,2016-06-21,2016,173,170,0.5958942296380396
CB,ph_surfMax,2016-07-21,2016,203,113,0.1549993535461982
CB,totnf_surfMax,2016-07-21,2016,203,202,0.8490223162936016
CB,totnuf_surfMax,2016-07-21,2016,203,-999,-999
CB,totpuf_surfMax,2016-10-12,2016,286,289,0.8902540712151525
CB,doc_surfMax,2017-07-11,2017,192,198,0.8969937836975101
CB,drsif_surfMax,2017-11-06,2017,310,303,0.8201522516308757
CB,no3no2_surfMax,2017-07-11,2017,192,191,0.8691552867272339
CB,ph_surfMax,2017-09-07,2017,250,108,0.5420335568081439
CB,totnf_surfMax,2017-07-11,2017,192,193,0.8364151326114138
CB,totnuf_surfMax,2017-10-03,2017,276,265,0.6674752061584399
CB,totpuf_surfMax,2017-09-07,2017,250,249,0.672871694628738
CB,doc_surfMax,2018-11-05,2018,309,NA,NA
CB,drsif_surfMax,2018-11-05,2018,309,NA,NA
CB,no3no2_surfMax,2018-05-14,2018,134,NA,NA
CB,ph_surfMax,2018-05-14,2018,134,NA,NA
CB,totnf_surfMax,2018-11-05,2018,309,NA,NA
CB,totnuf_surfMax,2018-11-05,2018,309,NA,NA
CB,totpuf_surfMax,2018-05-14,2018,134,NA,NA
CR,drsif_surfMax,1982-06-07,1982,158,153,0.35735955892156723
CR,no3no2_surfMax,1982-05-10,1982,130,130,0.9938136836337277
CR,ph_surfMax,1982-06-07,1982,158,159,0.8113218230495961
CR,drsif_surfMax,1983-11-15,1983,319,312,0.9588797244338415
CR,no3no2_surfMax,1983-05-23,1983,143,143,0.8670391771602418
CR,ph_surfMax,1983-08-16,1983,228,143,0.4010491159135001
CR,drsif_surfMax,1984-11-06,1984,311,-999,-999
CR,no3no2_surfMax,1984-04-25,1984,116,116,0.5312576790601545
CR,ph_surfMax,1984-07-30,1984,212,218,0.7756465096536198
CR,drsif_surfMax,1985-11-13,1985,317,311,0.6407957622395793
CR,no3no2_surfMax,1985-05-01,1985,121,121,0.9839467467746461
CR,ph_surfMax,1985-08-07,1985,219,192,0.8004236727903364
CR,doc_surfMax,1986-05-22,1986,142,135,0.4756827522705779
CR,drsif_surfMax,1986-04-22,1986,112,112,0.5891461651280845
CR,no3no2_surfMax,1986-04-22,1986,112,112,0.9963595310390967
CR,ph_surfMax,1986-07-17,1986,198,NA,NA
CR,totnf_surfMax,1986-05-22,1986,142,141,0.7615439450856599
CR,totnuf_surfMax,1986-05-22,1986,142,142,0.837059292694888
CR,totpuf_surfMax,1986-04-22,1986,112,112,0.15092627274135306
CR,doc_surfMax,1987-07-16,1987,197,211,0.9481579275651075
CR,drsif_surfMax,1987-10-07,1987,280,-999,-999
CR,no3no2_surfMax,1987-04-21,1987,111,111,0.8324916536936903
CR,ph_surfMax,1987-08-12,1987,224,191,0.9410364957740734
CR,totnf_surfMax,1987-05-20,1987,140,139,0.8889795073516756
CR,totnuf_surfMax,1987-11-04,1987,308,-999,-999
CR,totpuf_surfMax,1987-05-20,1987,140,140,0.8862556659198464
CR,doc_surfMax,1988-11-08,1988,313,301,0.23475580502477977
CR,drsif_surfMax,1988-04-26,1988,117,117,0.47382655387861883
CR,no3no2_surfMax,1988-04-26,1988,117,117,0.8873481503611154
CR,ph_surfMax,1988-09-13,1988,257,242,0.5191998405537991
CR,totnf_surfMax,1988-04-26,1988,117,117,0.5440105115275626
CR,totnuf_surfMax,1988-04-26,1988,117,117,0.7205419681093269
CR,totpuf_surfMax,1988-05-26,1988,147,145,0.4061455787364925
CR,doc_surfMax,1989-08-24,1989,236,238,0.7629593139715932
CR,drsif_surfMax,1989-08-24,1989,236,-999,-999
CR,no3no2_surfMax,1989-05-02,1989,122,122,0.9598025558880807
CR,ph_surfMax,1989-08-24,1989,236,211,0.47318035774502665
CR,totnf_surfMax,1989-09-21,1989,264,263,0.826539210947975
CR,totnuf_surfMax,1989-06-01,1989,152,152,0.7355650383989061
CR,totpuf_surfMax,1989-11-15,1989,319,318,0.20965451846472283
CR,doc_surfMax,1990-08-23,1990,235,-999,-999
CR,drsif_surfMax,1990-10-17,1990,290,277,0.9106473124444703
CR,no3no2_surfMax,1990-05-03,1990,123,123,0.8556294002154026
CR,ph_surfMax,1990-08-23,1990,235,231,0.7529405272535687
CR,totnf_surfMax,1990-08-23,1990,235,-999,-999
CR,totnuf_surfMax,1990-08-23,1990,235,234,0.7874502318007375
CR,totpuf_surfMax,1990-11-14,1990,318,318,0.37298657387837864
CR,doc_surfMax,1991-08-01,1991,213,NA,NA
CR,drsif_surfMax,1991-08-01,1991,213,NA,NA
CR,no3no2_surfMax,1991-10-31,1991,304,NA,NA
CR,ph_surfMax,1991-08-29,1991,241,NA,NA
CR,totnf_surfMax,1991-09-25,1991,268,NA,NA
CR,totnuf_surfMax,1991-09-25,1991,268,NA,NA
CR,totpuf_surfMax,1991-10-31,1991,304,NA,NA
CR,doc_surfMax,1992-10-20,1992,294,278,0.815142354015497
CR,drsif_surfMax,1992-10-20,1992,294,314,0.6596892147566127
CR,no3no2_surfMax,1992-05-06,1992,127,127,0.9462837865597181
CR,ph_surfMax,1992-07-06,1992,188,NA,NA
CR,totnf_surfMax,1992-05-06,1992,127,127,0.44342055987501205
CR,totnuf_surfMax,1992-10-20,1992,294,-999,-999
CR,totpuf_surfMax,1992-11-09,1992,314,-999,-999
CR,doc_surfMax,1993-08-24,1993,236,188,0.11444437943961772
CR,drsif_surfMax,1993-10-20,1993,293,287,0.888370077600347
CR,no3no2_surfMax,1993-05-05,1993,125,125,0.9692280538990458
CR,ph_surfMax,1993-08-24,1993,236,205,0.8794288988407677
CR,totnf_surfMax,1993-11-09,1993,313,302,0.35603524993820534
CR,totnuf_surfMax,1993-11-09,1993,313,-999,-999
CR,totpuf_surfMax,1993-11-09,1993,313,313,0.8189637144895399
CR,doc_surfMax,1994-09-22,1994,265,260,0.5989357581833372
CR,drsif_surfMax,1994-10-20,1994,293,320,0.6521147977560187
CR,no3no2_surfMax,1994-05-02,1994,122,122,0.8555019087072308
CR,ph_surfMax,1994-06-30,1994,181,NA,NA
CR,totnf_surfMax,1994-09-22,1994,265,264,0.7326185660787162
CR,totnuf_surfMax,1994-11-16,1994,320,-999,-999
CR,totpuf_surfMax,1994-11-16,1994,320,-999,-999
CR,doc_surfMax,1995-08-23,1995,235,217,0.8772667572906088
CR,drsif_surfMax,1995-07-27,1995,208,210,0.9581621107690474
CR,no3no2_surfMax,1995-06-28,1995,179,180,0.9261385475643621
CR,ph_surfMax,1995-08-23,1995,235,228,0.5863952412149379
CR,totnf_surfMax,1995-09-20,1995,263,255,0.6671382717018144
CR,totnuf_surfMax,1995-06-28,1995,179,174,0.515319750910795
CR,totpuf_surfMax,1995-06-28,1995,179,194,0.22241388398129147
CR,doc_surfMax,1996-09-04,1996,248,NA,NA
CR,drsif_surfMax,1996-05-13,1996,134,NA,NA
CR,no3no2_surfMax,1996-05-13,1996,134,NA,NA
CR,ph_surfMax,1996-06-11,1996,163,NA,NA
CR,totnf_surfMax,1996-05-13,1996,134,NA,NA
CR,totnuf_surfMax,1996-05-13,1996,134,NA,NA
