lakeid,metric,sampledate,year,daynum,dayWeibull,weibull.r2,weibull.max,weibull.adjust
ME,no3no2_surfMax,2018-04-20,2018,110,108.43853266668371,0.8356939439577665,TRUE,TRUE
ME,totnuf_surfMax,2018-04-05,2018,95,76.04154669952914,0.6153317559672333,TRUE,FALSE
ME,totpuf_surfMax,2018-04-05,2018,95,75.59060695350801,0.33304032858575583,TRUE,FALSE
MO,doc_surfMax,1996-07-09,1996,191,201.62040962113036,0.5574667469481225,FALSE,TRUE
MO,drp_surfMax,1996-10-16,1996,290,70.20371314464248,0.6421221249208708,FALSE,TRUE
MO,drsif_surfMax,1996-09-05,1996,249,256.93746919448876,0.9269155729057302,TRUE,FALSE
MO,nh4_surfMax,1996-11-25,1996,330,135.35716038472,0.7485100877383113,FALSE,TRUE
MO,no3no2_surfMax,1996-06-26,1996,178,171.9229594017354,0.9692907491354846,TRUE,FALSE
MO,totpuf_surfMax,1996-10-16,1996,290,43.68571857472006,0.6400593609375506,FALSE,TRUE
MO,doc_surfMax,1997-09-30,1997,273,274.88014264702514,0.93453801124142,TRUE,FALSE
MO,drp_surfMax,1997-10-30,1997,303,38.71252177503808,0.6356059432635803,FALSE,TRUE
MO,drsif_surfMax,1997-08-07,1997,219,222.37527912571895,0.8320490975386035,TRUE,FALSE
MO,nh4_surfMax,1997-11-25,1997,329,126.39648429651844,0.8877194172146967,FALSE,TRUE
MO,no3no2_surfMax,1997-05-13,1997,133,131.19636897386218,0.9634162508341002,TRUE,FALSE
MO,totpuf_surfMax,1997-10-30,1997,303,10.10566019513923,0.7463045186739061,FALSE,TRUE
MO,doc_surfMax,1998-08-02,1998,214,232.05859492991976,0.4912729170291663,TRUE,FALSE
MO,drp_surfMax,1998-04-27,1998,117,137.62129192155342,0.6253827702627719,TRUE,FALSE
MO,drsif_surfMax,1998-09-28,1998,271,259.22718658877153,0.985061979771074,TRUE,FALSE
MO,nh4_surfMax,1998-11-23,1998,327,38.04292931128489,0.5653979399599475,FALSE,TRUE
MO,no3no2_surfMax,1998-05-11,1998,131,137.3628489086064,0.9806499393965316,TRUE,FALSE
MO,totpuf_surfMax,1998-03-17,1998,76,97.69651249191344,0.3992092897718428,TRUE,FALSE
MO,doc_surfMax,1999-10-26,1999,299,295.0789523976044,0.2416504394526701,TRUE,FALSE
MO,drp_surfMax,1999-10-26,1999,299,41.15852305887996,0.576776688550956,FALSE,TRUE
MO,drsif_surfMax,1999-08-17,1999,229,261.8848427367271,0.9644312410182424,TRUE,FALSE
MO,nh4_surfMax,1999-11-22,1999,326,142.8642405903157,0.8543685032024819,FALSE,TRUE
MO,no3no2_surfMax,1999-05-26,1999,146,147.87674190516776,0.909614289781284,TRUE,FALSE
MO,totpuf_surfMax,1999-07-19,1999,200,228.18274935904665,0.20345064046847272,FALSE,TRUE
MO,doc_surfMax,2000-05-09,2000,130,132.16783027428625,0.921978372736741,FALSE,TRUE
MO,drp_surfMax,2000-11-27,2000,332,163.74329359895182,0.6968786414224526,FALSE,TRUE
MO,drsif_surfMax,2000-09-25,2000,269,257.59570998921697,0.7286189024327769,TRUE,FALSE
MO,nh4_surfMax,2000-11-27,2000,332,150.5586385136146,0.6747932824709967,FALSE,TRUE
MO,no3no2_surfMax,2000-06-19,2000,171,147.57960359536884,0.8185159720958548,TRUE,TRUE
MO,totpuf_surfMax,2000-11-27,2000,332,177.27650919593117,0.6541260999348257,FALSE,TRUE
MO,doc_surfMax,2001-11-26,2001,330,300.3493627435525,0.0124329855638422,TRUE,FALSE
MO,drp_surfMax,2001-06-04,2001,155,170.65733951046974,0.4326223088368262,TRUE,TRUE
MO,drsif_surfMax,2001-09-26,2001,269,264.0657434025742,0.9322898177059832,TRUE,FALSE
MO,nh4_surfMax,2001-11-26,2001,330,303.37033080677224,0.6515460791272953,TRUE,FALSE
MO,no3no2_surfMax,2001-04-09,2001,99,82.99554990539623,0.9217318017875822,TRUE,FALSE
MO,totpuf_surfMax,2001-09-26,2001,269,44.95141022356569,0.70944964834844,FALSE,TRUE
MO,doc_surfMax,2002-09-24,2002,267,241.9442699040393,0.5739242188836382,TRUE,FALSE
MO,drp_surfMax,2002-10-22,2002,295,66.05486168997385,0.5705912570994225,FALSE,TRUE
MO,drsif_surfMax,2002-09-24,2002,267,272.1495137139017,0.9514434938661532,TRUE,FALSE
MO,nh4_surfMax,2002-10-22,2002,295,142.81468994714464,0.699858334721283,FALSE,TRUE
MO,no3no2_surfMax,2002-04-10,2002,100,83.5465059374829,0.8354467911567021,TRUE,FALSE
MO,totpuf_surfMax,2002-10-22,2002,295,43.01231906211375,0.7314587840828333,FALSE,TRUE
MO,doc_surfMax,2003-08-05,2003,217,214.0567240446051,0.8483337278398566,TRUE,TRUE
MO,drp_surfMax,2003-09-30,2003,273,63.86414977655531,0.6686213825444816,FALSE,TRUE
MO,drsif_surfMax,2003-09-30,2003,273,264.26979361765183,0.9649460657938376,TRUE,FALSE
MO,nh4_surfMax,2003-12-02,2003,336,270.8969684089551,0.676868052622722,TRUE,FALSE
MO,no3no2_surfMax,2003-05-27,2003,147,144.53889193841974,0.756773733768952,TRUE,FALSE
MO,totpuf_surfMax,2003-09-30,2003,273,0.03708257108290603,0.8417646978851178,FALSE,TRUE
MO,doc_surfMax,2004-07-07,2004,189,NA,NA,NA,NA
MO,drp_surfMax,2004-11-04,2004,309,39.17428249702542,0.818778723431584,FALSE,TRUE
MO,drsif_surfMax,2004-08-16,2004,229,262.0227788661318,0.961198448618329,TRUE,FALSE
MO,nh4_surfMax,2004-11-04,2004,309,130.8869393744642,0.8773487242616833,FALSE,TRUE
MO,no3no2_surfMax,2004-03-31,2004,91,74.6806307793915,0.965371321315844,TRUE,FALSE
MO,totpuf_surfMax,2004-11-04,2004,309,0.8494222595890383,0.8772341354960822,FALSE,TRUE
MO,doc_surfMax,2005-08-03,2005,215,193.72362741852257,0.3799714492480367,FALSE,TRUE
MO,drp_surfMax,2005-11-03,2005,307,58.21995997690654,0.5099357144034495,FALSE,TRUE
MO,drsif_surfMax,2005-08-30,2005,242,223.90776360860997,0.9085092209107644,TRUE,FALSE
MO,nh4_surfMax,2005-11-03,2005,307,58.66124100618625,0.6860229049840812,FALSE,TRUE
MO,no3no2_surfMax,2005-04-27,2005,117,107.18030843943748,0.9818855522923168,TRUE,FALSE
MO,totpuf_surfMax,2005-11-03,2005,307,24.314306173026875,0.6519400158675634,FALSE,TRUE
MO,doc_surfMax,2006-07-12,2006,193,176.87438550642827,0.6941942332855608,FALSE,TRUE
MO,drp_surfMax,2006-05-16,2006,136,116.41500575706424,0.6521331231273274,TRUE,FALSE
MO,drsif_surfMax,2006-09-07,2006,250,240.03763091686093,0.9426663199078716,TRUE,FALSE
MO,nh4_surfMax,2006-12-11,2006,345,117.89293912406292,0.6278817379550172,TRUE,FALSE
MO,no3no2_surfMax,2006-04-05,2006,95,87.46729017378904,0.7841839181285948,TRUE,FALSE
MO,totpuf_surfMax,2006-05-16,2006,136,164.60548672364874,0.125161107420235,FALSE,TRUE
MO,doc_surfMax,2007-07-09,2007,190,180.14981741196556,0.5089899107369598,TRUE,TRUE
MO,drp_surfMax,2007-10-29,2007,302,135.8416226802577,0.8882979475402315,FALSE,TRUE
MO,drsif_surfMax,2007-06-11,2007,162,163.55049149434677,0.7388239847940248,TRUE,FALSE
MO,nh4_surfMax,2007-11-26,2007,330,311.98175810127066,0.92469162448685,TRUE,FALSE
MO,no3no2_surfMax,2007-04-03,2007,93,76.54681568173167,0.8838248283146046,TRUE,FALSE
MO,totpuf_surfMax,2007-10-29,2007,302,2.752356441870031,0.7912070044784625,FALSE,TRUE
MO,drp_surfMax,2008-10-31,2008,305,73.64320924528153,0.4894148836625343,FALSE,TRUE
MO,drsif_surfMax,2008-09-29,2008,273,269.74869459621596,0.9939346847911444,TRUE,FALSE
MO,nh4_surfMax,2008-10-31,2008,305,66.52462254331736,0.7068789311024863,FALSE,TRUE
MO,no3no2_surfMax,2008-04-17,2008,108,98.02567446228748,0.977996060128614,TRUE,FALSE
MO,totpuf_surfMax,2008-10-31,2008,305,19.19762138057428,0.687958862872257,FALSE,TRUE
MO,doc_surfMax,2009-09-30,2009,273,NA,NA,NA,NA
MO,drp_surfMax,2009-12-04,2009,338,311.2917837388274,0.641287019785874,TRUE,TRUE
MO,drsif_surfMax,2009-10-30,2009,303,310.3665719973968,0.9192816221420562,TRUE,FALSE
MO,nh4_surfMax,2009-10-30,2009,303,307.53498544426765,0.8670923335134676,TRUE,TRUE
MO,no3no2_surfMax,2009-04-17,2009,107,98.95610361528378,0.8404333985274609,TRUE,FALSE
MO,totpuf_surfMax,2009-12-04,2009,338,304.73767810246306,0.6089186749725979,TRUE,TRUE
MO,doc_surfMax,2010-04-12,2010,102,NA,NA,NA,NA
MO,drp_surfMax,2010-05-13,2010,133,132.42224458434282,0.7178355291175684,TRUE,FALSE
MO,drsif_surfMax,2010-03-31,2010,90,91.96634270474108,0.3846746907577181,FALSE,TRUE
MO,nh4_surfMax,2010-05-13,2010,133,129.78741444177103,0.5751268527774045,TRUE,FALSE
MO,no3no2_surfMax,2010-03-31,2010,90,69.91321490557675,0.8282561560074154,TRUE,FALSE
MO,totpuf_surfMax,2010-03-31,2010,90,69.8832913019429,0.664465250387079,TRUE,FALSE
MO,drp_surfMax,2011-06-01,2011,152,149.47860371698977,0.3781844701046944,TRUE,FALSE
MO,drsif_surfMax,2011-09-13,2011,256,255.86154716052584,0.9792476735826952,TRUE,FALSE
MO,nh4_surfMax,2011-11-01,2011,305,136.59183164481252,0.6320638668803246,FALSE,TRUE
MO,no3no2_surfMax,2011-05-17,2011,137,141.66714924917295,0.9854279851216162,TRUE,FALSE
MO,totpuf_surfMax,2011-10-04,2011,277,0.5440418598698868,0.8210429986516088,FALSE,TRUE
MO,drp_surfMax,2012-04-18,2012,109,117.58884104975928,0.7397518727782848,TRUE,FALSE
MO,drsif_surfMax,2012-10-02,2012,276,279.0219250488889,0.8663868493563988,TRUE,FALSE
MO,nh4_surfMax,2012-04-18,2012,109,113.210734331748,0.7094914070933167,TRUE,FALSE
MO,no3no2_surfMax,2012-04-18,2012,109,107.02208687356864,0.9501848695685382,TRUE,FALSE
MO,totpuf_surfMax,2012-05-16,2012,137,136.69987412650468,0.8587584327475832,TRUE,FALSE
MO,drp_surfMax,2013-10-30,2013,303,65.47444971071215,0.7566073248646543,FALSE,TRUE
MO,drsif_surfMax,2013-10-30,2013,303,304.0783787939489,0.978594823464035,FALSE,TRUE
MO,nh4_surfMax,2013-10-30,2013,303,60.642994822065624,0.7906687410063596,FALSE,TRUE
MO,no3no2_surfMax,2013-05-15,2013,135,125.94175763745366,0.9947253009190586,TRUE,FALSE
MO,totpuf_surfMax,2013-10-30,2013,303,29.48234285709339,0.7180440413799558,FALSE,TRUE
MO,doc_surfMax,2014-06-10,2014,161,136.79114498384115,0.7817752151429802,TRUE,TRUE
MO,drp_surfMax,2014-04-30,2014,120,107.03929315023636,0.4988251797912452,TRUE,FALSE
MO,drsif_surfMax,2014-09-08,2014,251,NA,NA,NA,NA
MO,nh4_surfMax,2014-11-05,2014,309,34.60206283777683,0.7330194990166061,FALSE,TRUE
MO,no3no2_surfMax,2014-05-15,2014,135,129.53617751471208,0.9962573578447932,TRUE,FALSE
MO,totpuf_surfMax,2014-11-05,2014,309,0.32747282703643954,0.5488677060531097,FALSE,TRUE
MO,doc_surfMax,2015-10-07,2015,280,250.3864288282866,0.6867895562170121,TRUE,FALSE
MO,drp_surfMax,2015-11-03,2015,307,120.41251002713192,0.8377966279032464,FALSE,TRUE
MO,drsif_surfMax,2015-10-07,2015,280,309.954694141944,0.9613181037750947,FALSE,TRUE
MO,nh4_surfMax,2015-11-03,2015,307,301.71770174005417,0.9438182892270472,TRUE,FALSE
MO,no3no2_surfMax,2015-04-14,2015,104,88.18748618133154,0.9765834864527534,TRUE,FALSE
MO,totnuf_surfMax,2015-05-27,2015,147,135.24516586415322,0.21339352598375483,TRUE,TRUE
MO,totpuf_surfMax,2015-11-03,2015,307,28.175879058534104,0.6672790093481475,FALSE,TRUE
MO,doc_surfMax,2016-05-11,2016,132,136.05530745140558,0.6370617113581782,TRUE,FALSE
MO,drp_surfMax,2016-11-10,2016,315,316.9565383815493,0.9189799448981169,TRUE,FALSE
MO,drsif_surfMax,2016-10-03,2016,277,270.545744645637,0.9846370128766656,TRUE,FALSE
MO,nh4_surfMax,2016-11-10,2016,315,316.1510278498293,0.6475753213439532,TRUE,FALSE
MO,no3no2_surfMax,2016-03-29,2016,89,72.93685338916049,0.8816360514815956,TRUE,FALSE
MO,totnuf_surfMax,2016-03-29,2016,89,68.28238654759194,0.5121507552767742,TRUE,FALSE
MO,totpuf_surfMax,2016-10-03,2016,277,12.542798517209944,0.5882590998767734,FALSE,TRUE
MO,doc_surfMax,2017-09-12,2017,255,253.8201099979415,0.9631283313062778,TRUE,FALSE
MO,drp_surfMax,2017-11-03,2017,307,62.59250763543037,0.7021149832474539,FALSE,TRUE
MO,drsif_surfMax,2017-11-03,2017,307,348.1563312273952,0.9249071385903752,TRUE,FALSE
MO,nh4_surfMax,2017-11-03,2017,307,38.77770636476397,0.7880636101938628,FALSE,TRUE
MO,no3no2_surfMax,2017-05-16,2017,136,128.11995862346015,0.9798696988857338,TRUE,FALSE
MO,totnuf_surfMax,2017-05-04,2017,124,146.27421488977564,0.7986579321493417,TRUE,TRUE
MO,totpuf_surfMax,2017-11-03,2017,307,158.98770059532174,0.7378138340759439,FALSE,TRUE
MO,doc_surfMax,2018-06-12,2018,163,213.16489971395717,0.7785833719416542,TRUE,FALSE
MO,drp_surfMax,2018-10-31,2018,304,125.63819819174192,0.795498917244507,FALSE,TRUE
MO,drsif_surfMax,2018-10-31,2018,304,316.7406454175608,0.9518004788144756,FALSE,TRUE
MO,nh4_surfMax,2018-10-31,2018,304,134.4527719725136,0.7248329008002747,FALSE,TRUE
MO,no3no2_surfMax,2018-05-31,2018,151,141.19929091852364,0.9515445440254268,TRUE,FALSE
MO,totnuf_surfMax,2018-06-12,2018,163,26.811742924192163,0.8212214270333807,TRUE,FALSE
MO,totpuf_surfMax,2018-10-31,2018,304,65.09261666485783,0.7988290096265995,FALSE,TRUE
SP,drsif_surfMax,1982-05-12,1982,132,128.62354973607353,0.4471482555468085,TRUE,TRUE
SP,no3no2_surfMax,1982-07-08,1982,189,188.3286310405979,0.560090907016089,TRUE,FALSE
SP,drsif_surfMax,1983-09-27,1983,270,272.7516583196333,0.13158890499768627,TRUE,TRUE
SP,nh4_surfMax,1983-09-06,1983,249,248.5690048524359,0.5844067326746747,TRUE,FALSE
SP,no3no2_surfMax,1983-11-15,1983,319,318.3713057890137,0.8373074355320392,TRUE,FALSE
SP,drsif_surfMax,1984-06-04,1984,156,155.09433577982,0.2682211082456427,FALSE,TRUE
SP,nh4_surfMax,1984-07-05,1984,187,176.9354159354479,0.22136927596467315,TRUE,FALSE
SP,no3no2_surfMax,1984-11-26,1984,331,331.52677218115946,0.44779090374995034,FALSE,TRUE
SP,drsif_surfMax,1985-04-29,1985,119,112.4549297024748,0.21960889735064937,TRUE,TRUE
SP,nh4_surfMax,1985-08-19,1985,231,231.05936335337717,0.8851431707199517,TRUE,FALSE
SP,no3no2_surfMax,1985-04-29,1985,119,106.12534421707082,0.957038912108264,TRUE,FALSE
SP,doc_surfMax,1986-08-11,1986,223,217.55548594569655,0.7493405185435411,TRUE,TRUE
SP,drsif_surfMax,1986-04-24,1986,114,113.92951362832892,0.7858219414311999,FALSE,TRUE
SP,nh4_surfMax,1986-07-14,1986,195,203.36880272181847,0.545825309031778,TRUE,TRUE
SP,no3no2_surfMax,1986-04-24,1986,114,99.80037946154292,0.9869545575460416,TRUE,FALSE
SP,totnuf_surfMax,1986-05-19,1986,139,131.79024755719095,0.23934932445986443,TRUE,FALSE
SP,totpuf_surfMax,1986-04-24,1986,114,97.82794539877476,0.3238790326826875,TRUE,FALSE
SP,doc_surfMax,1987-08-11,1987,223,243.2253270622535,0.5656558241852545,TRUE,FALSE
SP,drsif_surfMax,1987-11-02,1987,306,307.212523944062,0.936908972962342,TRUE,FALSE
SP,nh4_surfMax,1987-06-11,1987,162,161.8769536571405,0.9171013704068588,TRUE,FALSE
SP,no3no2_surfMax,1987-06-11,1987,162,159.76167688858118,0.491793434214598,TRUE,FALSE
SP,totnuf_surfMax,1987-11-02,1987,306,339.9141068346401,0.8706318894310201,TRUE,TRUE
SP,totpuf_surfMax,1987-11-02,1987,306,303.44282466092926,0.45820197244062755,FALSE,TRUE
SP,doc_surfMax,1988-08-16,1988,229,217.05475178922873,0.7372776868462817,TRUE,FALSE
SP,drsif_surfMax,1988-04-25,1988,116,98.93531941156292,0.8572970240713524,TRUE,FALSE
SP,nh4_surfMax,1988-09-12,1988,256,258.6062885058639,0.6260689700959466,TRUE,FALSE
SP,no3no2_surfMax,1988-04-25,1988,116,100.47150729662856,0.7424599911484613,TRUE,FALSE
SP,totnuf_surfMax,1988-07-18,1988,200,196.5618347651135,0.7936887915105257,TRUE,FALSE
SP,totpuf_surfMax,1988-04-25,1988,116,99.422109448616,0.7117785993223453,TRUE,FALSE
SP,doc_surfMax,1989-08-21,1989,233,218.29309934722681,0.7190182493477966,TRUE,FALSE
SP,drsif_surfMax,1989-05-30,1989,150,136.56715926542438,0.43673165981977313,TRUE,TRUE
SP,nh4_surfMax,1989-11-14,1989,318,84.6982369329536,0.5070986725619541,FALSE,TRUE
SP,no3no2_surfMax,1989-06-26,1989,177,184.44690148078035,0.8150969934922225,TRUE,FALSE
SP,totnuf_surfMax,1989-07-24,1989,205,215.8110090334903,0.8187878343323132,TRUE,FALSE
SP,totpuf_surfMax,1989-11-14,1989,318,212.4084332589792,0.4782564458124472,FALSE,TRUE
SP,doc_surfMax,1990-09-19,1990,262,251.55160486453744,0.5035749358519568,TRUE,FALSE
SP,drsif_surfMax,1990-04-30,1990,120,116.95286885935435,0.7465072953088727,TRUE,FALSE
SP,nh4_surfMax,1990-11-12,1990,316,149.1365399024207,0.3316356003165194,TRUE,TRUE
SP,no3no2_surfMax,1990-11-12,1990,316,184.73500581461087,0.7225086511279079,FALSE,TRUE
SP,totnuf_surfMax,1990-08-21,1990,233,224.8615146377375,0.05819842466311342,TRUE,TRUE
SP,totpuf_surfMax,1990-11-12,1990,316,3.432325795447565,0.5194301733823529,FALSE,TRUE
SP,doc_surfMax,1991-09-23,1991,266,NA,NA,NA,NA
SP,drsif_surfMax,1991-11-11,1991,315,NA,NA,NA,NA
SP,nh4_surfMax,1991-07-01,1991,182,NA,NA,NA,NA
SP,no3no2_surfMax,1991-11-11,1991,315,NA,NA,NA,NA
SP,totnuf_surfMax,1991-09-23,1991,266,NA,NA,NA,NA
SP,totpuf_surfMax,1991-05-07,1991,127,NA,NA,NA,NA
SP,doc_surfMax,1992-08-24,1992,237,NA,NA,NA,NA
SP,drsif_surfMax,1992-06-02,1992,154,153.86542628096382,0.493658410748872,TRUE,TRUE
SP,nh4_surfMax,1992-05-06,1992,127,110.66785142928374,0.1299802414000497,TRUE,FALSE
SP,no3no2_surfMax,1992-05-06,1992,127,113.6845984606106,0.9610874023600297,TRUE,FALSE
SP,totnuf_surfMax,1992-09-24,1992,268,267.4112968326639,0.7933338717201036,TRUE,FALSE
SP,totpuf_surfMax,1992-06-02,1992,154,144.94408539423313,0.8095297569408414,TRUE,FALSE
SP,doc_surfMax,1993-07-27,1993,208,205.8623559237956,0.9276107091384548,TRUE,FALSE
SP,drsif_surfMax,1993-11-10,1993,314,1.8601307789620805,0.5997399362083649,FALSE,TRUE
SP,nh4_surfMax,1993-06-01,1993,152,151.51800744614422,0.6218898192580392,TRUE,FALSE
SP,no3no2_surfMax,1993-08-23,1993,235,233.0264207021332,0.549364395834524,TRUE,FALSE
SP,totnuf_surfMax,1993-11-10,1993,314,204.6831226296472,0.6933013012825109,TRUE,FALSE
SP,totpuf_surfMax,1993-10-18,1993,291,295.8635962506714,0.8986093946704831,TRUE,TRUE
SP,doc_surfMax,1994-07-27,1994,208,203.38085934256657,0.7333898399607777,TRUE,FALSE
SP,drsif_surfMax,1994-05-05,1994,125,139.5482683450199,0.4237953800036507,TRUE,FALSE
SP,nh4_surfMax,1994-11-16,1994,320,59.34104726537642,0.5018237247958677,FALSE,TRUE
SP,no3no2_surfMax,1994-07-27,1994,208,206.7620439810081,0.9764873904539408,TRUE,FALSE
SP,totnuf_surfMax,1994-06-01,1994,152,152.72574767295595,0.6336626547755029,TRUE,FALSE
SP,totpuf_surfMax,1994-05-05,1994,125,110.60658345699706,0.6094438604287875,TRUE,FALSE
SP,doc_surfMax,1995-07-24,1995,205,NA,NA,NA,NA
SP,drsif_surfMax,1995-11-13,1995,317,316.41880706861417,0.973722363966126,TRUE,FALSE
SP,nh4_surfMax,1995-11-13,1995,317,320.56157957812746,0.8292979268982259,FALSE,TRUE
SP,no3no2_surfMax,1995-11-13,1995,317,318.658519678755,0.5685521387869363,FALSE,TRUE
SP,totnuf_surfMax,1995-06-27,1995,178,210.6595670563536,0.7524674485218468,TRUE,FALSE
SP,totpuf_surfMax,1995-11-13,1995,317,0.08045897813951516,0.8973036783947793,FALSE,TRUE
SP,doc_surfMax,1996-09-05,1996,249,NA,NA,NA,NA
SP,drsif_surfMax,1996-09-05,1996,249,NA,NA,NA,NA
SP,nh4_surfMax,1996-05-14,1996,135,NA,NA,NA,NA
SP,no3no2_surfMax,1996-05-14,1996,135,NA,NA,NA,NA
SP,totnuf_surfMax,1996-05-14,1996,135,NA,NA,NA,NA
SP,totpuf_surfMax,1996-06-10,1996,162,NA,NA,NA,NA
SP,doc_surfMax,1997-08-28,1997,240,233.2649020026923,0.9466243247101116,TRUE,FALSE
SP,drsif_surfMax,1997-06-04,1997,155,150.08456297488345,0.8848429949888611,TRUE,FALSE
SP,nh4_surfMax,1997-08-28,1997,240,237.9991996032641,0.7675107049145509,TRUE,FALSE
SP,no3no2_surfMax,1997-05-06,1997,126,112.7990207285673,0.9827522815698884,TRUE,FALSE
SP,totnuf_surfMax,1997-05-06,1997,126,108.7655667626402,0.33602521605641544,TRUE,FALSE
SP,totpuf_surfMax,1997-05-06,1997,126,111.5518115828018,0.8494252184683118,TRUE,FALSE
SP,doc_surfMax,1998-09-09,1998,252,242.3659518811075,0.8010526634343754,TRUE,FALSE
SP,drsif_surfMax,1998-11-12,1998,316,358.246286525255,0.9012274511860864,TRUE,FALSE
SP,nh4_surfMax,1998-08-12,1998,224,224.2969813073795,0.9403160596389744,TRUE,FALSE
SP,no3no2_surfMax,1998-11-12,1998,316,319.38180026876194,0.5110124752292512,FALSE,TRUE
SP,totnuf_surfMax,1998-04-20,1998,110,91.2423890301139,0.5049350664280566,TRUE,FALSE
SP,totpuf_surfMax,1998-11-12,1998,316,32.55634756087126,0.6653898272793696,FALSE,TRUE
SP,doc_surfMax,1999-08-23,1999,235,231.18044621932896,0.6000200487704554,TRUE,FALSE
SP,drsif_surfMax,1999-05-04,1999,124,125.39461152057366,0.5017012512589258,TRUE,TRUE
SP,nh4_surfMax,1999-06-02,1999,153,152.3164288014195,0.9690797110314576,TRUE,FALSE
SP,no3no2_surfMax,1999-06-02,1999,153,154.2433495448791,0.7317633069212417,TRUE,FALSE
SP,totnuf_surfMax,1999-06-02,1999,153,154.7271564438415,0.8883665364200546,TRUE,FALSE
SP,totpuf_surfMax,1999-05-04,1999,124,109.15674442672976,0.9504956579281,TRUE,FALSE
SP,doc_surfMax,2000-09-18,2000,262,265.08001869423526,0.7797428071296711,TRUE,FALSE
SP,drsif_surfMax,2000-04-06,2000,97,115.92273634529644,0.837277100178049,TRUE,FALSE
SP,nh4_surfMax,2000-05-02,2000,123,122.70623743920792,0.7212463279063912,TRUE,FALSE
SP,no3no2_surfMax,2000-04-06,2000,97,78.85208043661483,0.6053102403526414,TRUE,FALSE
SP,totnuf_surfMax,2000-10-17,2000,291,294.02059412401644,0.35301469138088704,TRUE,TRUE
SP,totpuf_surfMax,2000-11-16,2000,321,32.325809921564584,0.7265581915468211,FALSE,TRUE
SP,doc_surfMax,2001-07-24,2001,205,197.55111911375909,0.3314502026364662,FALSE,TRUE
SP,drsif_surfMax,2001-11-15,2001,319,307.0577656081637,0.14124615280918018,TRUE,TRUE
SP,nh4_surfMax,2001-11-15,2001,319,322.7461549459171,0.6378709905004003,FALSE,TRUE
SP,no3no2_surfMax,2001-10-15,2001,288,64.66454453109769,0.9067268540867872,FALSE,TRUE
SP,totnuf_surfMax,2001-10-15,2001,288,235.35224235603627,0.5023858686998719,TRUE,FALSE
SP,totpuf_surfMax,2001-11-15,2001,319,75.05168210692688,0.4380438792708373,FALSE,TRUE
SP,doc_surfMax,2002-08-14,2002,226,239.28867631228837,0.49943755548974667,TRUE,FALSE
SP,drsif_surfMax,2002-11-07,2002,311,311.59540438737747,0.7590389258019519,TRUE,TRUE
SP,nh4_surfMax,2002-04-23,2002,113,95.80732477770113,0.27272467681304513,TRUE,FALSE
SP,no3no2_surfMax,2002-04-23,2002,113,97.78694706033389,0.9639078002129098,TRUE,FALSE
SP,totnuf_surfMax,2002-04-23,2002,113,141.68417986460926,0.4999035592396368,TRUE,TRUE
SP,totpuf_surfMax,2002-04-23,2002,113,95.49031033859548,0.8129297869852875,TRUE,FALSE
SP,doc_surfMax,2003-11-13,2003,317,315.7595674135947,0.8471214875009287,TRUE,FALSE
SP,drsif_surfMax,2003-04-29,2003,119,139.738957000507,0.7340013710447344,TRUE,TRUE
SP,nh4_surfMax,2003-04-29,2003,119,102.04439729567682,0.5617173771809457,TRUE,FALSE
SP,no3no2_surfMax,2003-04-29,2003,119,101.94518430057312,0.7098254238490668,TRUE,FALSE
SP,totnuf_surfMax,2003-04-29,2003,119,100.92725336871932,0.4241564479702358,TRUE,FALSE
SP,totpuf_surfMax,2003-04-29,2003,119,102.43006887325372,0.6980957540525641,TRUE,FALSE
SP,doc_surfMax,2004-07-21,2004,203,204.41411320278337,0.8917254033205158,TRUE,TRUE
SP,drsif_surfMax,2004-04-30,2004,121,95.37870907030232,0.601826077066216,FALSE,TRUE
SP,nh4_surfMax,2004-05-24,2004,145,145.66813126261417,0.8230727496664971,TRUE,FALSE
SP,no3no2_surfMax,2004-04-30,2004,121,107.56740190210218,0.970389383157729,TRUE,FALSE
SP,totnuf_surfMax,2004-04-30,2004,121,104.705079135083,0.8903352595031473,TRUE,FALSE
SP,totpuf_surfMax,2004-04-30,2004,121,103.5788061996911,0.5848885955160226,TRUE,FALSE
SP,doc_surfMax,2005-06-13,2005,164,166.9618092603994,0.9408342956460762,TRUE,FALSE
SP,drsif_surfMax,2005-04-20,2005,110,121.1283059758354,0.7845895091277836,TRUE,TRUE
SP,nh4_surfMax,2005-07-12,2005,193,192.19699417035577,0.8495129471348452,TRUE,FALSE
